gauge_id,n_years,missing_fraction,tau_acf_days,n_beta_rows,median_beta_all,gauge_name,gauge_lat,gauge_lon,area_ana,area_gsim,area_gsim_quality,elev_gauge,elev_mean,slope_mean,area,p_mean,pet_mean,et_mean,aridity,p_seasonality,asynchronicity,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,geol_class_1st,geol_class_1st_perc,geol_class_2nd,geol_class_2nd_perc,carb_rocks_perc,geol_porosity,geol_permeability,sand_perc,silt_perc,clay_perc,org_carbon_content,bedrock_depth,water_table_depth,consumptive_use,consumptive_use_perc,reservoirs_vol,regulation_degree
42089998,44.83504449007529,0.06564484611626771,9.39651645041725,125,2.8560447722456748,fazenda_espirito_santo,-17.2803,-44.2169,4350.0,4362.933,high,585.0,799.211,44.1843,4362.933,2.92827,3.03758,2.23388,1.03733,1.30572,0.0975,0.0,25.1,1.52584,djf,261.0,8.20755,jja,0.5283,0.18041,2.08371,4.02593,0.48282,142.05,0.027,2.3068,54.3,12.48276,163.9,39.02381,0.0,carbonate_sedimentary_rocks,55.17,siliciclastic_sedimentary_rocks,20.12,55.17,0.1259,-12.5119,45.1238,18.4738,36.3891,13.0649,2746.9029,2148.2076,2.0563,1.0664,0.0,0.0
42100000,30.43668720054757,0.007196186021408654,4.13995778203319,125,0.33321171295886304,claro_dos_pocoes,-17.0911,-44.2414,532.0,534.8029,high,613.0,874.9717,56.052,534.8029,2.88553,3.18258,2.19129,1.10295,1.3229,0.12577,0.0,25.7,1.45609,djf,274.9,8.4196,jja,0.55088,0.19239,-0.15399,2.77581,0.33521,133.11765,0.0357,1.8002,37.86467,3.61836,178.0499,27.51562,0.0,carbonate_sedimentary_rocks,83.27,unconsolidated_sediments,12.92,83.27,0.0874,-12.5783,42.3176,19.7957,37.8688,8.6157,2825.1096,3061.2978,6.2928,3.1296,0.0,0.0
42187000,39.00068446269678,0.0,108.97149275084169,125,1.7929288407385287,ponte_dos_ciganos,-16.4669,-44.3761,1310.0,1308.911,high,704.0,850.5176,29.6083,1308.911,2.83096,3.13468,2.24022,1.10729,1.30598,0.1323,0.0,24.8,1.49849,djf,269.1,8.48896,jja,0.32242,0.11389,1.2108,1.54307,0.57409,153.9,0.0743,0.9735,8.5,3.33333,7.35,16.33333,0.0,carbonate_sedimentary_rocks,62.85,unconsolidated_sediments,20.84,62.85,0.1141,-12.2393,44.6857,17.8374,37.4652,8.9823,2752.1594,2195.9241,3.6552,3.106,0.0,0.0
42210000,44.83504449007529,0.0018319491939423546,134.00261202185544,125,2.7910327244482995,cachoeira_da_manteiga,-16.6572,-45.0808,107000.0,107767.4,high,477.0,796.0062,42.3179,107767.4,3.59402,3.04368,2.44562,0.84687,1.2171,0.08829,0.0,16.6,1.48214,djf,212.1,6.5463,jja,0.90891,0.25653,1.13274,1.04273,0.80099,159.05263,0.4402,2.25456,0.0,0.0,0.0,0.0,0.0,mixed_sedimentary_rocks,26.44,siliciclastic_sedimentary_rocks,19.6,7.62,0.1291,-13.4655,43.8049,17.4973,38.6749,15.4828,2627.2839,1952.4229,8.2205,2.4779,22858.0,63.9347
42250000,44.83504449007529,0.0,70.32390334403618,125,0.998512672661941,fazenda_limoeiro,-17.915,-47.0108,464.0,465.9088,high,596.0,752.2243,58.4018,465.9088,3.95943,3.10439,2.42836,0.78405,1.21051,0.11667,0.0,23.75,1.41369,djf,254.35,5.94276,jja,1.35589,0.34245,2.02055,2.01766,0.68805,166.95,0.2806,4.1141,3.95,1.79545,16.15,14.68182,0.0,metamorphics,86.3,unconsolidated_sediments,10.14,0.0,0.0379,-13.0,42.9853,17.5183,39.4729,11.8651,3091.6467,1757.6381,21.8158,4.4081,0.0,0.0
42255000,30.39835728952772,0.014500585427361974,76.35706308616267,125,1.2189940043806995,fazenda_nolasco,-17.2292,-47.0222,248.0,247.915,high,623.0,787.67,46.5649,247.915,3.84818,3.17901,2.4642,0.82611,1.20828,0.11765,0.0,24.15,1.37607,djf,255.15,6.22317,jja,1.10341,0.28805,1.4083,2.3091,0.65704,164.65,0.1819,3.58484,8.51866,2.2973,31.46893,20.93333,0.0,metamorphics,74.93,unconsolidated_sediments,25.07,0.0,0.0624,-13.0,43.6308,18.1781,38.1519,8.0909,2746.6838,2359.2528,39.3996,9.7828,0.0,0.0
42257000,39.10746064339494,0.0,132.17910913595637,125,2.250732093195592,barra_do_escurinho,-17.5125,-46.6461,2000.0,2020.186,high,535.0,696.8417,41.0799,2020.186,3.90939,3.1635,2.46527,0.80921,1.20813,0.11745,0.0,21.7,1.38217,djf,243.2,6.21201,jja,1.12246,0.28863,2.69224,2.27686,0.70645,171.15789,0.1907,3.1888,5.69894,9.16667,25.43798,19.64,0.0,metamorphics,71.0,unconsolidated_sediments,25.31,0.0,0.0691,-12.9808,43.7608,17.9067,38.3063,9.4262,2905.3139,1798.7242,38.4896,9.3946,0.0,0.0
42290000,44.83504449007529,0.008671226184660479,88.96280113291736,125,2.8848706850472356,ponte_da_br-040_-_paracatu,-17.5025,-46.5711,7750.0,7787.908,high,521.0,679.8433,36.7191,7787.908,3.89985,3.12982,2.41409,0.80255,1.20746,0.1136,0.0,20.65,1.44912,djf,232.45,6.05339,jja,1.07302,0.27511,2.69386,2.7189,0.63915,162.8,0.1754,3.9599,8.0511,6.70833,34.3547,14.61702,0.0,metamorphics,47.53,unconsolidated_sediments,29.24,1.93,0.1072,-13.1113,43.8993,18.1813,37.9046,12.9493,3005.1517,1331.6209,24.0804,6.1484,0.0,0.0
42395000,44.83504449007529,0.0,95.80259478848205,125,2.687181525597326,santa_rosa,-17.255,-46.4728,12800.0,12913.24,high,515.0,698.8156,33.9273,12913.24,3.86699,3.11715,2.39581,0.80609,1.20155,0.11253,0.0,20.55,1.42215,djf,229.8,6.16086,jja,1.07663,0.27989,2.26228,2.48094,0.65882,166.78947,0.2071,3.94932,6.70415,10.23077,22.48158,11.73684,0.0,metamorphics,31.0,unconsolidated_sediments,29.45,2.03,0.1324,-13.1923,44.8446,17.6617,37.4787,12.6036,3005.7969,1242.8244,22.1794,5.644,0.0,0.0
42440000,44.23545516769336,0.017144271832642197,59.41494219213871,125,0.9216246761756566,fazenda_pocoes,-17.0417,-46.8186,551.0,557.8229,high,569.0,769.5555,51.8748,557.8229,3.8511,3.19291,2.42344,0.82909,1.2012,0.12308,0.0,21.85,1.36991,djf,251.05,6.42894,jja,1.30338,0.34476,1.08886,2.32102,0.62856,165.0625,0.2181,5.18584,16.32636,3.21649,36.47267,14.22449,0.0,metamorphics,76.9,unconsolidated_sediments,13.1,0.0,0.0558,-12.9531,41.6481,18.5156,39.8224,9.5411,2816.5016,2095.5389,39.3996,8.2819,0.0,0.0
42490000,44.83504449007529,0.0,106.8137034265174,125,1.5664519063823088,unai,-16.3494,-46.88,5360.0,5316.796,high,563.0,877.576,32.3794,5316.796,3.64519,3.12825,2.33382,0.85818,1.16366,0.1457,0.0,19.95,1.25472,djf,231.4,6.71698,jja,1.13885,0.31339,2.53642,1.66599,0.70792,177.82353,0.20038,3.3216,0.20676,4.0,23.51949,16.25,0.0,mixed_sedimentary_rocks,54.04,unconsolidated_sediments,29.51,0.0,0.1693,-12.9661,41.764,17.4953,40.7335,10.3839,3705.8124,1896.0726,20.37,4.9004,654.0,29.5915
42540000,30.401095140314855,0.04061599423631124,82.4351318552131,125,1.8955793669829137,santo_antonio_do_boqueirao,-16.5292,-46.7231,,5868.841,high,550.0,854.828,32.7451,5868.841,3.6446,3.13032,2.32425,0.85889,1.16675,0.1457,0.0,19.4,1.27632,djf,230.3,6.69477,jja,1.104,0.30557,2.74161,1.77765,,171.11765,0.2048,3.1856,2.41957,7.66667,22.82812,19.72727,0.0,mixed_sedimentary_rocks,55.92,unconsolidated_sediments,26.75,0.0,0.1686,-12.9693,41.8837,17.8772,40.2314,10.2124,3602.9945,1846.0878,21.7564,5.3992,654.0,27.6545
42546000,44.83504449007529,0.03682217879824133,8.47097550017597,125,0.3585778396830649,fazenda_santa_cruz,-16.1347,-46.7456,553.0,563.5296,high,663.0,817.6544,34.1302,563.5296,3.58964,3.14637,2.33569,0.87652,1.23409,0.1436,0.0,21.95,1.35494,djf,253.15,6.91667,jja,1.09231,0.30219,1.96869,2.31098,0.51479,155.70588,0.1826,3.96667,17.78932,1.80105,39.7157,19.2,0.0,mixed_sedimentary_rocks,62.52,unconsolidated_sediments,16.38,13.66,0.1797,-13.0,44.7145,18.2667,37.0032,8.1359,3475.5219,1680.5983,30.8606,7.7404,0.0,0.0
42690001,44.83504449007529,0.0018319491939423546,127.01606219356238,125,2.331540821661111,porto_da_extrema,-17.0303,-46.0136,30100.0,30197.51,high,493.0,702.6361,30.9411,30197.51,3.70981,3.15612,2.3466,0.85075,1.2046,0.12534,0.0,18.05,1.38314,djf,221.35,6.81077,jja,0.93121,0.24984,2.71858,2.59703,0.68345,162.94118,0.1398,3.0893,3.77988,12.16667,37.38453,16.40909,0.0,unconsolidated_sediments,38.43,mixed_sedimentary_rocks,24.41,1.57,0.1582,-13.0062,44.979,18.0565,36.9525,10.6889,3199.6322,1122.5672,23.9679,7.0516,654.0,6.3718
42750000,30.42299794661191,0.01745860331173506,82.1995278562041,125,2.5545878950764718,caatinga,-17.1433,-45.8803,33500.0,33528.03,high,493.0,696.6052,30.8435,33528.03,3.6844,3.16096,2.34005,0.85793,1.20724,0.12534,0.0,18.2,1.38403,djf,222.2,6.78473,jja,0.87495,0.23716,2.65852,2.46993,0.67753,165.33333,0.1445,2.9325,4.00038,13.16667,29.01542,22.03846,0.0,unconsolidated_sediments,38.44,mixed_sedimentary_rocks,22.09,1.89,0.1619,-12.9901,45.5406,17.9535,36.4944,11.163,3183.0569,1143.019,22.7559,7.1255,654.0,6.1079
42840000,44.83504449007529,0.0007938446507083537,32.51625242751456,125,0.8196199572986035,veredas,-18.1392,-45.7589,210.0,202.8134,high,769.0,887.1512,33.8315,202.8134,3.75242,3.11332,2.39676,0.82968,1.1879,0.1023,0.0,24.7,1.40741,djf,261.3,6.18462,jja,1.41823,0.37944,1.33872,1.65619,0.64697,161.1,0.4085,3.99937,7.06257,1.56667,1.20214,2.4,0.0,unconsolidated_sediments,46.25,siliciclastic_sedimentary_rocks,45.17,0.0,0.1949,-13.8542,43.9397,14.9392,41.0792,15.5626,3143.6709,2204.0118,10.5732,2.0425,0.0,0.0
42930000,30.811772758384667,0.05944553047805225,82.8793325546119,125,1.928654706095239,porto_do_cavalo,-17.0306,-45.5394,40900.0,40965.95,high,485.0,700.6464,30.0413,40965.95,3.63854,3.16912,2.31911,0.87099,1.20886,0.12395,0.0,18.3,1.41313,djf,222.4,6.90683,jja,0.94127,0.25582,2.25198,2.62823,0.68008,166.05882,0.1589,3.12613,3.07277,10.0,30.72771,17.14286,0.0,unconsolidated_sediments,35.45,siliciclastic_sedimentary_rocks,26.04,1.7,0.1677,-13.1113,46.5067,17.5767,35.9057,11.5256,3134.5847,1203.9468,20.3994,5.9376,654.0,4.6467
43200000,44.83504449007529,0.0018319491939423546,143.04792547689266,125,3.1189793839616478,sao_romao__(pcd),-16.3719,-45.0664,154100.0,155090.2,high,480.0,763.1704,38.179,155090.2,3.58241,3.08676,2.39974,0.86164,1.22365,0.09901,0.0,16.3,1.48182,djf,209.45,7.00502,jja,0.8826,0.24637,1.77389,1.30799,0.77313,160.8,0.37696,2.339,0.2,4.0,0.0,0.0,0.0,mixed_sedimentary_rocks,23.6,unconsolidated_sediments,23.26,5.83,0.1422,-13.3502,44.9491,17.4674,37.5646,14.1265,2781.4361,1708.0936,11.2144,3.4811,23512.0,47.0595
43300000,44.83504449007529,0.0003053248656570591,48.18700558719995,125,1.2466390572063537,fazenda_carvalho,-15.5242,-46.2844,3160.0,3125.494,high,536.0,883.7792,46.9011,3125.494,3.50887,3.22637,2.32405,0.91949,1.18141,0.1641,0.0,20.35,1.26398,djf,238.45,7.45156,jja,1.19712,0.34324,1.81958,2.77231,0.63349,170.8,0.1759,3.7959,4.00878,1.90476,39.28605,20.63158,0.0,siliciclastic_sedimentary_rocks,48.53,unconsolidated_sediments,40.96,3.05,0.1985,-13.0,46.3567,16.8214,36.8151,9.5948,3653.7044,2099.0444,7.8368,1.7935,0.0,0.0
43670000,44.668035592060235,0.013116763714373276,99.71076862118507,125,2.7234270696627676,vila_urucuia,-16.1331,-45.7417,18600.0,18425.53,high,490.0,756.9724,37.9646,18425.53,3.34152,3.21468,2.35658,0.96204,1.22316,0.15217,0.0,19.85,1.35034,djf,234.85,8.41756,jja,0.88055,0.26362,2.23511,3.06428,0.62967,161.85,0.1094,2.9976,6.25086,11.36364,54.40745,32.0,0.0,siliciclastic_sedimentary_rocks,44.8,unconsolidated_sediments,42.24,2.35,0.198,-12.7037,48.0878,17.6705,34.2369,10.8931,3352.2011,1476.69,8.7578,2.7249,22.0,0.3715
43675000,39.08555783709788,0.11151583076492015,3.869463040789865,125,0.6776864223821011,fazenda_conceicao,-16.4289,-45.7403,2300.0,2281.457,high,531.0,783.4214,29.1961,2281.457,3.29619,3.24899,2.18034,0.98568,1.23377,0.13606,0.0,23.4,1.45342,djf,252.6,7.5403,jja,0.9812,0.29517,2.19814,2.65595,0.43766,143.73684,0.1371,3.3249,24.84349,2.13043,81.2737,20.0375,0.0,siliciclastic_sedimentary_rocks,43.75,unconsolidated_sediments,33.03,7.23,0.1905,-12.9855,48.1135,16.7766,35.0991,11.6601,3505.7253,1721.8306,24.2901,6.7823,0.0,0.0
43880000,44.668035592060235,0.003555010726325467,104.75580335815066,125,2.3503364970630716,santo_inacio,-16.2811,-45.4142,23800.0,23604.39,high,482.0,737.071,34.9727,23604.39,3.2962,3.22419,2.3169,0.97815,1.22967,0.15083,0.0,19.8,1.34694,djf,234.8,8.52269,jja,0.81114,0.24116,1.96754,3.07114,0.63983,162.8125,0.1117,2.7237,3.01944,11.8,48.61812,25.67568,0.0,siliciclastic_sedimentary_rocks,45.9,unconsolidated_sediments,41.66,2.61,0.1978,-12.6891,48.9622,17.4549,33.5786,10.734,3340.3653,1421.6703,11.0557,3.7342,22.0,0.3148
44200000,44.83504449007529,0.0,132.33961060989017,125,3.32423495067178,sao_francisco,-15.9494,-44.8678,184000.0,185185.0,high,456.0,753.1855,37.0516,185185.0,3.52098,3.11127,2.38377,0.88364,1.22893,0.10731,0.0,15.25,1.46635,djf,208.75,7.12457,jja,0.84822,0.2409,1.55249,1.48197,0.75335,160.55,0.3455,2.35746,1.05,10.5,0.0,0.0,0.0,unconsolidated_sediments,26.32,siliciclastic_sedimentary_rocks,25.88,5.87,0.1504,-13.2348,45.7641,17.4397,36.7795,13.4706,2867.587,1634.4543,11.0905,3.5822,23534.0,41.0479
44250000,44.83504449007529,0.003724963361016121,222.07536865975013,125,2.8597854798807987,usina_do_pandeiros_montante,-15.4831,-44.7681,3230.0,3231.536,high,506.0,690.1646,22.465,3231.536,3.01484,3.32136,2.2862,1.10167,1.24459,0.1653,0.0,23.95,1.56026,djf,263.4,9.35702,jja,0.52622,0.17454,0.67694,1.0824,0.80998,166.2,0.2698,1.1242,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,72.99,unconsolidated_sediments,23.62,0.23,0.1911,-11.0393,58.1214,14.3794,27.499,8.7833,3066.8514,2146.734,1.2395,0.6453,0.0,0.0
44290002,44.83504449007529,0.02277723497801661,150.09409411071695,125,3.144066723616024,pedras_de_maria_da_cruz,-15.6011,-44.3967,194000.0,196049.6,high,456.0,746.4833,36.2591,196049.6,3.48522,3.12148,2.37419,0.89563,1.23136,0.10979,0.0,15.3,1.47826,djf,209.1,7.29843,jja,0.85763,0.2445,2.34506,1.449,0.76521,163.52632,0.3733,2.2898,0.80529,16.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,27.1,unconsolidated_sediments,26.44,5.83,0.1521,-13.155,46.22,17.3787,36.3854,13.1896,2878.354,1630.667,10.678,3.4111,23534.0,38.3474
44500000,44.83504449007529,0.0018319491939423546,153.58785820336487,125,3.9669134340732666,manga,-14.7572,-43.9322,202000.0,204924.4,high,446.0,741.2066,35.7514,204924.4,3.44543,3.12653,2.36453,0.90744,1.23399,0.11187,0.0,15.35,1.49029,djf,209.35,7.28174,jja,0.78228,0.22705,1.74588,1.69519,0.76254,162.55,0.3139,2.12542,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,26.81,unconsolidated_sediments,26.68,6.05,0.1531,-13.1439,46.3504,17.3861,36.248,12.981,2890.1125,1616.7654,10.952,3.8357,23534.0,40.2206
44540000,31.60848733744011,0.0,10.123811133887205,125,2.0653487830282615,fazenda_bom_retiro,-14.6514,-44.0925,624.0,630.1869,high,478.0,634.7589,27.1835,630.1869,2.59721,3.30213,2.06763,1.27141,1.28683,0.1726,0.0,25.9,1.64968,djf,279.75,9.48305,jja,0.23964,0.09227,1.58156,0.80014,0.73673,156.8,0.1194,0.51658,3.25,5.0,0.0,0.0,0.0,mixed_sedimentary_rocks,35.6,siliciclastic_sedimentary_rocks,27.37,16.24,0.1667,-12.696,48.3758,18.1032,33.5247,8.3208,2387.4268,2408.4913,6.9151,7.9056,0.0,0.0
44670000,44.7501711156742,0.0009788926277148975,22.39768779734584,125,3.162355253417307,colonia_do_jaiba,-15.3431,-43.6756,12200.0,12264.69,high,471.0,662.9424,31.2099,12264.69,2.5641,3.16474,2.09152,1.23425,1.34769,0.13963,0.0,24.95,1.59936,djf,267.2,9.42504,jja,0.09303,0.03628,3.86609,4.13014,0.46433,160.65,0.001,0.3052,38.4,26.48276,148.95,43.80882,8e-05,carbonate_sedimentary_rocks,49.18,unconsolidated_sediments,20.78,49.18,0.1228,-12.815,44.7838,18.404,36.7997,8.8862,2877.9009,1492.8072,12.7635,37.5885,45.0,10.8054
45131000,44.83504449007529,0.0018319491939423546,291.1342304180533,125,1.827200084311185,sao_goncalo,-14.3136,-44.4594,6020.0,6069.801,high,488.0,753.9767,23.3905,6069.801,3.2002,3.27618,2.28465,1.02374,1.19994,0.1762,0.0,21.2,1.40864,djf,247.95,9.3566,jja,0.87389,0.27307,0.32388,0.81565,0.8664,171.05,0.5365,1.6068,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,75.74,unconsolidated_sediments,19.04,3.31,0.1903,-11.1907,55.3466,15.2331,29.4365,9.3054,3304.5909,1708.9285,6.9787,2.1879,0.0,0.0
45170001,44.83504449007529,0.0018319491939423546,387.46383764084095,125,2.4809219954256934,fazenda_porto_alegre,-14.2642,-44.5225,5850.0,5823.409,high,505.0,733.8583,21.3994,5823.409,3.0766,3.28715,2.07297,1.06844,1.17138,0.18705,0.0,21.7,1.40453,djf,250.25,9.18349,jja,0.83064,0.26998,0.44892,0.50781,0.91826,175.9,0.6193,1.2236,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,94.52,mixed_sedimentary_rocks,4.24,0.0,0.1904,-10.6441,57.2849,14.6516,28.0734,9.6207,3178.0002,1631.7373,9.8905,3.2622,0.0,0.0
45210000,44.83504449007529,0.0018319491939423546,290.56831111569494,125,2.464367299831587,lagoa_das_pedras,-14.2808,-44.4097,12600.0,12581.74,high,469.0,738.2499,22.5424,12581.74,3.11357,3.28203,2.17176,1.05411,1.19177,0.18163,0.0,21.55,1.35962,djf,246.8,9.47409,jja,0.8057,0.25877,0.28075,0.65905,0.8921,173.4,0.5412,1.3671,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,81.66,unconsolidated_sediments,9.82,2.03,0.1896,-11.0688,56.028,15.0908,28.8935,9.3903,3191.0535,1704.57,8.3254,2.831,0.0,0.0
45220000,44.7501711156742,0.0,279.8887559576029,125,1.804167817569302,capitânea,-14.4236,-44.4831,2380.0,2372.74,high,519.0,736.4572,20.0265,2372.74,2.90315,3.33387,2.23035,1.14836,1.24111,0.1816,0.0,24.55,1.54403,djf,266.75,9.59532,jja,0.35408,0.12197,0.60029,0.97747,0.84013,168.9,0.168,0.6737,0.05,1.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,50.53,unconsolidated_sediments,47.38,0.04,0.2026,-11.6556,56.97,14.1464,28.8933,9.6355,3063.3866,2168.3643,1.7996,1.3925,0.0,0.0
45260000,44.7501711156742,0.007341694707861731,296.2678565560831,125,2.6297044764259927,juvenilia,-14.26,-44.1522,16300.0,16284.56,high,449.0,723.8371,22.3834,16284.56,3.03791,3.29146,2.17385,1.08346,1.2062,0.18163,0.0,21.55,1.4085,djf,248.75,9.64147,jja,0.67705,0.22231,0.43928,0.70022,0.87984,172.47368,0.434,1.16413,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,71.3,unconsolidated_sediments,15.47,3.51,0.1882,-11.3704,55.3277,15.3309,29.3511,9.345,3115.1169,1764.5655,6.9231,2.8015,0.0,0.0
45298000,44.58316221765914,0.0,159.34462253910115,125,3.5915327504978753,carinhanha,-14.3042,-43.7631,254000.0,256995.2,high,442.0,723.8026,34.2766,256995.2,3.26462,3.14539,2.30227,0.96348,1.24717,0.12134,0.0,15.35,1.49029,djf,210.9,7.88411,jja,0.68242,0.20904,1.25901,1.52385,0.77101,163.8,0.2859,1.764,0.9,18.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,27.0,unconsolidated_sediments,26.56,7.86,0.1525,-13.0511,47.1217,17.3801,35.4855,12.028,2928.6941,1572.6995,11.1407,4.4727,24486.0,38.2514
45480000,44.58316221765914,0.00036845983787767134,181.16280130447646,125,3.3703815960422157,bom_jesus_da_lapa,-13.2572,-43.435,271000.0,275269.1,high,428.0,712.6603,33.4655,275269.1,3.19171,3.15645,2.27388,0.98895,1.25064,0.12409,0.0,15.1,1.49505,djf,212.2,8.14587,jja,0.64015,0.19848,1.57404,1.63041,0.78739,163.75,0.2821,1.6062,0.0,0.0,0.0,0.0,0.0,unconsolidated_sediments,26.11,siliciclastic_sedimentary_rocks,25.44,7.74,0.1499,-13.0995,47.1998,17.524,35.2644,11.8051,2943.4363,1490.7676,10.943,4.6835,24581.0,38.2182
45590000,44.58316221765914,0.0,344.2899371192295,125,1.6183517714490838,correntina,-13.3406,-44.6386,3900.0,3880.309,high,576.0,794.4623,13.9213,3880.309,3.05734,3.32237,2.20388,1.08669,0.80785,0.2076,0.0,19.95,1.33893,djf,241.5,7.89216,jja,0.67516,0.22083,0.38531,0.55539,0.92814,177.3,0.5086,0.9489,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,94.17,unconsolidated_sediments,4.43,0.0,0.1889,-10.5535,55.961,14.1575,29.8704,11.735,3272.3747,795.6488,4.3157,1.7513,0.0,0.0
45770000,44.58316221765914,0.0,329.1482077332069,125,0.48700870220429643,arrojado,-13.4528,-44.5689,5540.0,5680.924,high,491.0,797.5399,15.9447,5680.924,3.12076,3.3054,2.18377,1.05917,0.83259,0.20345,0.0,19.4,1.32877,djf,241.1,8.22867,jja,0.84705,0.27119,0.43299,0.45051,0.92164,175.63158,0.6539,1.1912,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,95.03,metamorphics,3.67,0.0,0.1836,-10.6722,55.292,15.0284,29.6767,11.8054,3182.6457,800.8751,13.0357,4.2163,0.0,0.0
45840000,44.58316221765914,6.140997297961189e-05,453.7173277041004,125,2.2732918529007167,gatos,-13.7122,-44.6383,7130.0,7047.743,high,602.0,790.0161,16.1402,7047.743,3.14489,3.26755,2.17667,1.039,1.03126,0.19723,0.0,20.8,1.34628,djf,245.65,8.71099,jja,0.89752,0.28531,0.60951,0.54593,0.92637,177.25,0.6696,1.2652,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,95.48,unconsolidated_sediments,4.44,0.0,0.1912,-10.5226,56.2869,14.6137,29.1103,11.4206,3100.1378,1271.4309,17.6101,5.3756,0.0,0.0
45880000,44.58316221765914,0.0,369.5572851694562,125,1.8990889652277392,colonia_do_formoso,-13.5586,-44.3031,9550.0,9453.065,high,459.0,762.8481,18.1714,9453.065,3.01617,3.27118,2.13772,1.08455,1.06584,0.1955,0.0,20.4,1.37838,djf,245.9,9.14126,jja,0.68521,0.22746,0.65862,0.55163,0.9159,175.15,0.5048,1.0046,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,84.26,mixed_sedimentary_rocks,5.55,3.17,0.1828,-10.9058,55.1274,15.2288,29.6499,11.3441,2952.1165,1468.9384,15.5884,6.2329,0.0,0.0
45910001,44.58316221765914,0.0,305.6003635410235,125,1.9776454027166077,santa_maria_da_vitoria,-13.4006,-44.1989,29600.0,29484.01,high,439.0,764.7686,16.4804,29484.01,3.00219,3.28679,2.21439,1.0948,0.9212,0.20274,0.0,19.1,1.35461,djf,238.15,9.07238,jja,0.55869,0.18609,0.5626,0.62724,0.90906,174.9,0.3937,0.8529,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,86.73,mixed_sedimentary_rocks,5.37,1.72,0.1843,-10.8992,55.2984,14.8507,29.8426,11.1769,3074.5408,1182.0987,10.8187,5.3053,0.0,0.0
45960001,44.24914442162902,0.0,299.2694251159829,125,2.350408729308149,porto_novo,-13.2914,-43.9089,31000.0,30996.37,high,439.0,756.7392,17.041,30996.37,2.98226,3.28593,2.21318,1.10183,0.9341,0.20172,0.0,19.2,1.35211,djf,238.8,9.13193,jja,0.55661,0.18664,0.52087,0.65572,0.89855,173.8,0.3795,0.88222,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,83.24,mixed_sedimentary_rocks,7.54,2.75,0.1823,-11.0325,54.7418,15.1257,30.124,11.0507,3038.5572,1212.3693,11.3954,5.609,0.0,0.0
46035000,44.58316221765914,0.0,210.29705105833946,125,4.499057666647815,gameleira,-12.8686,-43.3797,309000.0,312707.1,high,422.0,713.4802,31.5155,312707.1,3.15632,3.17283,2.26344,1.00523,1.2441,0.13236,0.0,14.85,1.49246,djf,209.95,8.31485,jja,0.62116,0.1968,1.77861,1.47625,0.79978,166.7,0.2806,1.4909,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,30.88,unconsolidated_sediments,24.09,7.2,0.1538,-12.9093,47.9227,17.3347,34.7309,11.6466,2956.7764,1431.4426,11.0785,4.8863,24581.0,34.6707
46105000,44.375085557837096,0.0,191.4765998156564,125,3.4571822341626453,paratinga,-12.6967,-43.2264,314000.0,321332.3,high,423.0,708.4586,31.2881,321332.3,3.1339,3.17732,2.25866,1.01385,1.24302,0.13352,0.0,14.9,1.51269,djf,209.85,8.27811,jja,0.59585,0.19013,1.96713,1.45475,0.79438,166.55,0.2743,1.46918,0.0,0.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,30.23,unconsolidated_sediments,24.71,7.02,0.1541,-12.927,47.9285,17.4119,34.6482,11.5506,2960.8019,1402.6135,11.066,5.0881,24581.0,35.1732
46360000,44.58316221765914,0.0,188.63173606615896,125,3.4934810907959952,morpara,-11.5583,-43.2825,345000.0,351975.4,high,433.0,707.6151,32.8834,351975.4,3.04669,3.19112,2.23215,1.04741,1.24045,0.13494,0.0,14.65,1.53403,djf,210.2,8.27559,jja,0.53825,0.17659,2.05439,1.37621,0.80004,169.0,0.2606,1.28822,0.65027,13.0,0.0,0.0,0.0,siliciclastic_sedimentary_rocks,28.38,unconsolidated_sediments,25.03,6.46,0.1491,-12.974,48.2032,17.5394,34.2478,11.2265,2971.9048,1430.496,10.347,5.2667,24602.0,35.5782
