gauge_id,model_type,model_label,n_eval_years,train_nse,eval_nse,eval_kge,obs_tau_eval_days,model_tau_eval_days,abs_log10_tau_error,beta_de_median_abs_distance,beta_raw_median_abs_distance,param_calibration,draw
14002,seasonal_ar1_null,seasonal AR(1) null,15.299110198494182,,-0.0807213103552288,0.0892828965104682,13.578408853621704,9.140687251902738,0.1718700315539709,0.3305029378855801,0.3006108188190584,seasonal_ar1_ensemble_draw=0,0
14005,seasonal_ar1_null,seasonal AR(1) null,11.62217659137577,,-0.245629099954173,0.013221252913718,12.93424013092396,10.718609700445644,0.0816024624590323,0.5191494674030026,0.5235877276921673,seasonal_ar1_ensemble_draw=0,0
15006,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2249221821911016,0.2055402656002977,12.75089601312989,17.728312156804474,0.1431266861149943,0.2500260447535114,0.1812208757078964,seasonal_ar1_ensemble_draw=0,0
15007,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.3487662505533393,0.2981375568842116,13.197210717246277,19.07946953189944,0.1600841447640723,0.3367987533065446,0.3160136005027744,seasonal_ar1_ensemble_draw=0,0
15010,seasonal_ar1_null,seasonal AR(1) null,14.924024640657084,,-0.1221020055431505,0.0672382009527251,7.264966910427983,4.143861787367094,0.243828378865565,0.4411058859217633,0.4862550354097957,seasonal_ar1_ensemble_draw=0,0
15011,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1621901188815782,0.0569098038504769,5.30285145219421,2.9763729502633973,0.2508221125290462,0.6073764402802467,0.5791670665674051,seasonal_ar1_ensemble_draw=0,0
15012,seasonal_ar1_null,seasonal AR(1) null,14.921286789869953,,-0.2614979247430145,0.2988066765714633,12.951216513352971,14.147662861774435,0.0383741382450751,0.1522411583928068,0.1257651545148324,seasonal_ar1_ensemble_draw=0,0
15013,seasonal_ar1_null,seasonal AR(1) null,15.58110882956879,,-0.2691234732713843,0.0447952037085328,7.007287160222032,4.982222462014854,0.148126799958878,0.6963692003065713,0.7454608757882467,seasonal_ar1_ensemble_draw=0,0
15014,seasonal_ar1_null,seasonal AR(1) null,11.323750855578371,,-0.2515188573278599,0.0403461080740547,4.930722193943647,3.196290270388226,0.1882643214723237,0.482041437007346,0.48505326181613,seasonal_ar1_ensemble_draw=0,0
15016,seasonal_ar1_null,seasonal AR(1) null,14.622861054072551,,-0.5671715104004631,0.1911635994107198,14.072080101173524,40.24209063652395,0.4563222363289728,1.1363957097473905,1.2591206127197774,seasonal_ar1_ensemble_draw=0,0
15021,seasonal_ar1_null,seasonal AR(1) null,11.143052703627651,,-0.1593403261393791,0.0093400874280218,14.31833566112229,26.24719269975272,0.2631903204773165,0.5616737699226342,0.4887724080685901,seasonal_ar1_ensemble_draw=0,0
15023,seasonal_ar1_null,seasonal AR(1) null,11.9233401779603,,-0.2029990294527175,0.0093596701224306,7.088442465992603,7.169943982766798,0.0049649439131261,0.2266073824329538,0.2309213407294041,seasonal_ar1_ensemble_draw=0,0
15024,seasonal_ar1_null,seasonal AR(1) null,12.2217659137577,,-0.4802027639370032,0.0558727758895538,3.715251216632258,3.736402168820773,0.0024654304262984,0.3892667441913662,0.3850591227947856,seasonal_ar1_ensemble_draw=0,0
15025,seasonal_ar1_null,seasonal AR(1) null,11.323750855578371,,-0.1743716517485327,0.0734100952656824,6.661093287485715,4.979649182254324,0.1263467682564988,0.5993756527928047,0.6041858907292472,seasonal_ar1_ensemble_draw=0,0
15030,seasonal_ar1_null,seasonal AR(1) null,9.963039014373717,,-0.1717536784924929,0.1198595140755749,10.219457772267887,9.32687772465014,0.0396915702540403,0.4638870791417729,0.4539208118342495,seasonal_ar1_ensemble_draw=0,0
15039,seasonal_ar1_null,seasonal AR(1) null,9.22381930184805,,-0.2272073431395755,0.0057503227628623,3.8542447949737215,3.55988914101105,0.0345028208170811,0.5583321031094386,0.5199518943738437,seasonal_ar1_ensemble_draw=0,0
16001,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2315726248610008,0.292021112984282,11.214157798450762,6.154789099723592,0.2605534869511383,0.5329248170717935,0.6061838889102995,seasonal_ar1_ensemble_draw=0,0
16003,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2476027453136782,0.0213991857379541,2.9678059042926,2.4864207800527667,0.0768608677851995,0.7024788727744653,0.6901734663300425,seasonal_ar1_ensemble_draw=0,0
16004,seasonal_ar1_null,seasonal AR(1) null,14.99794661190965,,-0.142981799882325,0.2371152162502655,11.908076256236738,7.014266966655027,0.2298593157587022,0.2655265839678823,0.3670733859269366,seasonal_ar1_ensemble_draw=0,0
17001,seasonal_ar1_null,seasonal AR(1) null,15.422313483915127,,-0.2155301060034304,0.0109793268223485,4.545545637612084,3.639663867137254,0.0965247452475387,0.4585119180624347,0.4217187781193066,seasonal_ar1_ensemble_draw=0,0
17003,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.4131436786618867,0.1603407819006582,4.125506337336148,3.275526144591364,0.1001961883537335,0.3366736483263591,0.3272242125318965,seasonal_ar1_ensemble_draw=0,0
17004,seasonal_ar1_null,seasonal AR(1) null,14.047912388774812,,-0.1164583305229065,0.1494908086692884,10.434396655594336,7.331093178078214,0.1532986026549919,0.3333930963539464,0.3635584644916,seasonal_ar1_ensemble_draw=0,0
17005,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1869370200637157,0.0301582922326754,3.7846296407374274,3.7835426291966527,0.0001247548550249,0.3156584888814654,0.3156584888814654,seasonal_ar1_ensemble_draw=0,0
17015,seasonal_ar1_null,seasonal AR(1) null,10.72142368240931,,-0.3696316039006735,0.1906065030485115,8.615160436903533,5.529422823919795,0.1925835687225205,0.09117888260206,0.1401968920558373,seasonal_ar1_ensemble_draw=0,0
17018,seasonal_ar1_null,seasonal AR(1) null,8.429842573579739,,-0.0665261026397479,0.1275392821138401,15.69830126732494,4.162060148811479,0.5765443071954958,0.7524335229734936,0.2029466997643475,seasonal_ar1_ensemble_draw=0,0
18001,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2271297466946815,0.1165615616221759,4.560552916687968,4.077906850724858,0.0485801980504328,0.4631371001823605,0.4757022042431122,seasonal_ar1_ensemble_draw=0,0
18002,seasonal_ar1_null,seasonal AR(1) null,15.326488706365502,,-0.0924842380900714,-0.0068315362734523,5.284382481221149,7.486961778508788,0.1513113719094843,0.4627842414282306,0.542520951259314,seasonal_ar1_ensemble_draw=0,0
18003,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2167262129472213,0.2046223173329006,7.748613580127614,14.85241539569602,0.282573083807161,0.4989164705084263,0.6872313687381756,seasonal_ar1_ensemble_draw=0,0
18008,seasonal_ar1_null,seasonal AR(1) null,14.360027378507873,,-0.4240674002799176,0.1455095619298204,5.892946100449161,8.524473991154416,0.1603351211760365,1.1582210822799175,1.075083278720776,seasonal_ar1_ensemble_draw=0,0
18010,seasonal_ar1_null,seasonal AR(1) null,14.77618069815195,,-0.2869376083498673,0.071641143577395,9.31844409702067,10.452326777547578,0.0498695747370077,0.5232022023945934,0.5705633076682077,seasonal_ar1_ensemble_draw=0,0
18011,seasonal_ar1_null,seasonal AR(1) null,12.399726214921287,,-0.2205789283450503,0.1972401516143043,7.432134552620482,25.50636705448706,0.5355350416000345,0.867235646560238,0.8855964088109273,seasonal_ar1_ensemble_draw=0,0
18014,seasonal_ar1_null,seasonal AR(1) null,13.122518822724162,,-0.213300801690061,0.0776747734315241,6.337129350027229,5.75950904006558,0.0415071075200204,0.5563613259772325,0.5598427531489316,seasonal_ar1_ensemble_draw=0,0
19001,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1457862578124027,0.0316645402512411,4.3210519397516505,4.183562380576297,0.0140432375525645,0.3177533587120038,0.3043614753330925,seasonal_ar1_ensemble_draw=0,0
19006,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1700281357279889,0.0288751154801883,10.007780300595602,5.1069792014212725,0.2921736736235099,0.3790568959784977,0.3359169614894605,seasonal_ar1_ensemble_draw=0,0
19010,seasonal_ar1_null,seasonal AR(1) null,15.364818617385351,,-0.3532173599248183,-0.0149722181789948,28.346451315793523,8.429992846651809,0.5266714913284591,0.5674102138000732,0.4763787357720936,seasonal_ar1_ensemble_draw=0,0
19017,seasonal_ar1_null,seasonal AR(1) null,11.017111567419576,,-0.22333309557511,0.0407694687253238,8.23987374381974,8.606635751358134,0.0189128659807676,0.2981606935038042,0.2953109354460795,seasonal_ar1_ensemble_draw=0,0
19020,seasonal_ar1_null,seasonal AR(1) null,11.02258726899384,,-0.2023138662448924,0.047026906644415,4.184949949070712,2.814618304196596,0.1722707606393716,0.3720432416655268,0.3582337443041903,seasonal_ar1_ensemble_draw=0,0
20002,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.0532606989876749,-0.0622102540614228,12.960497794946914,5.545558709407017,0.3686763750930411,0.4392476249001195,0.5257609631123793,seasonal_ar1_ensemble_draw=0,0
20003,seasonal_ar1_null,seasonal AR(1) null,15.545516769336071,,-0.1258662643398176,-0.0650209588097812,9.247773643664356,4.441788463178603,0.3184793192889969,0.5494489724642035,0.3220321678079448,seasonal_ar1_ensemble_draw=0,0
20007,seasonal_ar1_null,seasonal AR(1) null,14.915811088295689,,-0.1228238151658835,-0.0352491277843611,12.399524836853942,5.578062426043865,0.3469216725504425,0.5673013554342823,0.3069894525068465,seasonal_ar1_ensemble_draw=0,0
2001,seasonal_ar1_null,seasonal AR(1) null,14.321697467488022,,-0.1718111047010346,0.173135198120929,3.218862615237065,3.372462707326768,0.0202447150520118,0.2809189556783729,0.2859725224382621,seasonal_ar1_ensemble_draw=0,0
2002,seasonal_ar1_null,seasonal AR(1) null,8.824093086926762,,-0.3363487285398299,0.1543063360372247,2.667990248549723,3.917310408381761,0.1668037485744288,0.4796631750171749,0.5701730280565495,seasonal_ar1_ensemble_draw=0,0
21003,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1199942696193572,0.1231138156412988,7.906965556534351,15.126715042409169,0.2817347787446975,0.4271968493438087,0.3259661286528863,seasonal_ar1_ensemble_draw=0,0
21006,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1639053755328081,0.1025478466350616,7.667748715743264,8.905668802130483,0.064998667954575,0.3066920313628309,0.313526626485773,seasonal_ar1_ensemble_draw=0,0
21008,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1077107566766137,0.0874366319393452,6.282570508415334,6.100774749487142,0.0127523808878258,0.4328081741227998,0.4298727735325049,seasonal_ar1_ensemble_draw=0,0
21009,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1322895116064872,0.1021474451142234,9.65414367086622,8.016246173301994,0.0807427119996477,0.3217706665746415,0.3392700221216926,seasonal_ar1_ensemble_draw=0,0
21011,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2239802744239194,0.1044200278900113,6.5546610596451895,12.690665012291385,0.2869341411392403,0.3149242151324556,0.4246510429029708,seasonal_ar1_ensemble_draw=0,0
21012,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1410406308115073,0.0042499519724185,5.6350004837587,3.757789903387735,0.1759614624628085,0.6757446713064015,0.6916400685486279,seasonal_ar1_ensemble_draw=0,0
21013,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.0938480722123686,0.1444627024931934,7.321995864092805,7.120574924812355,0.0121144186556199,0.2595658654443862,0.2544715047798119,seasonal_ar1_ensemble_draw=0,0
21015,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2008148713770541,0.0479132655916225,6.530498635848376,5.047857375013079,0.1118392674612369,0.447614457179542,0.4500524682058038,seasonal_ar1_ensemble_draw=0,0
21016,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1452020390310231,-0.1187063310293055,7.62445306517465,5.473588106959789,0.1439365821195286,0.2369988693776945,0.1941846970704823,seasonal_ar1_ensemble_draw=0,0
21017,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.2551658489493447,0.011581578139461,3.5220671885016444,3.114436884673368,0.0534181023571718,0.7401676639502236,0.732550839401645,seasonal_ar1_ensemble_draw=0,0
21018,seasonal_ar1_null,seasonal AR(1) null,15.592060232717316,,-0.1814854497570184,0.0848506265338481,9.619874606995836,5.782107381865209,0.2210832582704039,0.3767816545398111,0.299307320106055,seasonal_ar1_ensemble_draw=0,0
21022,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1030611488282975,-0.0216367094895535,8.26234433654277,6.082417431385197,0.1330270683062649,0.4051639377053048,0.3716577051293674,seasonal_ar1_ensemble_draw=0,0
21023,seasonal_ar1_null,seasonal AR(1) null,15.572895277207392,,-0.0384504667257066,-0.1768930273230571,4.993339331383671,7.922169428421442,0.2004530459352585,0.3959598377983134,0.3494498735183178,seasonal_ar1_ensemble_draw=0,0
21024,seasonal_ar1_null,seasonal AR(1) null,15.34839151266256,,-0.1071050756370983,0.0182870565936256,4.927024401437726,4.081922774981638,0.0817199290205038,0.627433396338378,0.5935504405357654,seasonal_ar1_ensemble_draw=0,0
21026,seasonal_ar1_null,seasonal AR(1) null,14.198494182067078,,-0.1383780119997897,-0.0946791152933803,3.3579531532805404,2.363981388049092,0.1524305800505326,0.7630804751931215,0.7255585229613657,seasonal_ar1_ensemble_draw=0,0
21027,seasonal_ar1_null,seasonal AR(1) null,14.67214236824093,,-0.1003668785740954,-0.0619672285882693,7.983276099819803,3.777343507963255,0.3249946685650524,0.743658191283463,0.4427014436834483,seasonal_ar1_ensemble_draw=0,0
22001,seasonal_ar1_null,seasonal AR(1) null,15.501711156741958,,-0.0642172000138288,0.0054872506319182,6.162983982031184,5.61241682979478,0.0406411207098707,0.2272632156149895,0.245919103573145,seasonal_ar1_ensemble_draw=0,0
22006,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.0799835023347166,-0.0361169310441618,7.351530702991001,6.617662536279335,0.0456731585604047,0.3311135226357294,0.3361096920024908,seasonal_ar1_ensemble_draw=0,0
22007,seasonal_ar1_null,seasonal AR(1) null,15.594798083504449,,-0.0326093948731736,-0.0594539730477747,6.000770021201829,3.9889126538773088,0.1773524562311605,0.2396242083860411,0.1912556168091418,seasonal_ar1_ensemble_draw=0,0
22009,seasonal_ar1_null,seasonal AR(1) null,15.096509240246409,,-0.0517141288099041,-3.8562108901851744e-05,4.8353425338038605,6.789668242161032,0.1474213094708539,0.2556886524815254,0.2481660982736119,seasonal_ar1_ensemble_draw=0,0
23001,seasonal_ar1_null,seasonal AR(1) null,15.561943874058864,,-0.1572873052891981,0.072800921643703,5.587304826162167,3.7446859395125256,0.1737869657595319,0.4163783227858797,0.3707614302608053,seasonal_ar1_ensemble_draw=0,0
23004,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.194926898015723,0.0564241299134311,3.9319999153009086,3.1970614188698288,0.0898625202051553,0.4478699899343529,0.4261557739876022,seasonal_ar1_ensemble_draw=0,0
23006,seasonal_ar1_null,seasonal AR(1) null,15.498973305954824,,-0.2905380795275352,0.0082412685201804,3.4944389847848707,2.487089937355198,0.1476859714344348,0.5359641676908482,0.4909792882822977,seasonal_ar1_ensemble_draw=0,0
23007,seasonal_ar1_null,seasonal AR(1) null,15.501711156741958,,-0.0841630471339498,-0.1371231195008464,12.509223550567487,3.789042394533412,0.5187008893031883,0.680337113177538,0.27687121485719,seasonal_ar1_ensemble_draw=0,0
23008,seasonal_ar1_null,seasonal AR(1) null,15.460643394934976,,-0.0624004230445276,-0.0312506263476197,4.081205956745483,3.2857257004839986,0.0941572070916362,0.4614893750225788,0.4270417816783497,seasonal_ar1_ensemble_draw=0,0
23011,seasonal_ar1_null,seasonal AR(1) null,15.279945242984258,,-0.288412149937469,-0.0287030635901919,2.9482734320398314,2.7347786820821183,0.0326455730094938,0.6102531429099025,0.5791562952233407,seasonal_ar1_ensemble_draw=0,0
23016,seasonal_ar1_null,seasonal AR(1) null,9.78507871321013,,-0.1756968627344277,-0.0752922124887016,6.135549618679133,3.249006803576289,0.2761028518529481,0.2197996115077227,0.1291814454503067,seasonal_ar1_ensemble_draw=0,0
24001,seasonal_ar1_null,seasonal AR(1) null,15.43874058863792,,-0.1132813465341635,-0.0081849653174677,5.748000679510907,3.747510119660472,0.1857739965258517,0.330679766945537,0.3324586058110298,seasonal_ar1_ensemble_draw=0,0
24003,seasonal_ar1_null,seasonal AR(1) null,15.394934976043803,,-0.1219539257562871,-0.0329658220435786,4.281921634400991,3.2271034069244378,0.1228258329503138,0.465699041206068,0.4233796996781342,seasonal_ar1_ensemble_draw=0,0
24004,seasonal_ar1_null,seasonal AR(1) null,15.545516769336071,,-0.1226484645986771,0.1199231384304609,8.063903538613342,5.702152870041153,0.1505064678412156,0.3679482026123597,0.3968923577400227,seasonal_ar1_ensemble_draw=0,0
24005,seasonal_ar1_null,seasonal AR(1) null,15.523613963039017,,-0.0842370855470453,-0.0412955707567017,11.345288784201392,3.2917034644678345,0.5373948503761695,0.7200875043821591,0.3830832952621467,seasonal_ar1_ensemble_draw=0,0
25001,seasonal_ar1_null,seasonal AR(1) null,15.592060232717316,,-0.1773400327672296,0.017057285017403,5.440826644393534,4.3831708705970005,0.0938764874074047,0.3457896453461977,0.3460321920564058,seasonal_ar1_ensemble_draw=0,0
25003,seasonal_ar1_null,seasonal AR(1) null,12.19438740588638,,-0.4764451326481063,0.0427823093142599,1.6302537230858292,1.7642822997547591,0.0343128763646936,0.3246250546137697,0.3129839858770828,seasonal_ar1_ensemble_draw=0,0
25006,seasonal_ar1_null,seasonal AR(1) null,15.594798083504449,,-0.1803170664036084,-0.0522834783975441,3.833007149020166,3.2686863975109843,0.0691663735268051,0.3338007080540007,0.3193466370711522,seasonal_ar1_ensemble_draw=0,0
25012,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.3601831167845049,0.0755290288761585,2.8319251711078737,2.4644040340809688,0.0603698626272491,0.5052419469753635,0.486993660754965,seasonal_ar1_ensemble_draw=0,0
25020,seasonal_ar1_null,seasonal AR(1) null,14.94318959616701,,-0.1623478500508792,-0.0179206159711897,17.517342401118498,4.801063278912998,0.562130788861492,0.6052234972024819,0.5349046997618199,seasonal_ar1_ensemble_draw=0,0
25021,seasonal_ar1_null,seasonal AR(1) null,14.72142368240931,,-0.16175919758341,-0.0900955193030841,14.02093230072408,5.741383020656242,0.3877603717446929,0.6011696883582702,0.7460066204198701,seasonal_ar1_ensemble_draw=0,0
26003,seasonal_ar1_null,seasonal AR(1) null,15.422313483915127,,0.015987608900537,0.2550174515340476,72.92905077603154,35.447868211869654,0.3133104385392526,0.5431337579732516,0.4408482367801195,seasonal_ar1_ensemble_draw=0,0
26005,seasonal_ar1_null,seasonal AR(1) null,12.386036960985626,,0.1005518303965973,0.0189520413442084,58.31353116426574,42.99983629684026,0.1323025386376528,0.8906655044888501,0.962701839718748,seasonal_ar1_ensemble_draw=0,0
26006,seasonal_ar1_null,seasonal AR(1) null,12.739219712525667,,0.2395126200588765,0.2113482343662972,59.79747226985516,49.58910573672019,0.0812965495593499,1.005443247298773,1.1034015836159878,seasonal_ar1_ensemble_draw=0,0
26008,seasonal_ar1_null,seasonal AR(1) null,11.02258726899384,,-0.1639919624451284,0.1608355095131651,54.49271222807411,14.519175627926904,0.5743964656583048,0.612381765639443,0.3105486986749546,seasonal_ar1_ensemble_draw=0,0
26009,seasonal_ar1_null,seasonal AR(1) null,10.094455852156058,,0.4198532432231696,0.4780563286597546,65.91614587295979,34.16239292741906,0.2854435226404206,0.3533122493765992,0.4873056075790731,seasonal_ar1_ensemble_draw=0,0
27001,seasonal_ar1_null,seasonal AR(1) null,15.364818617385351,,-0.117665713037381,-0.0583008615827982,8.19224545048298,5.904231797422789,0.1422395565112478,0.4973656016292064,0.4571111705608136,seasonal_ar1_ensemble_draw=0,0
27002,seasonal_ar1_null,seasonal AR(1) null,12.536618754277892,,-0.1454143265086684,0.0607713103157775,4.647347951351212,3.4296760358250835,0.1319520908299243,0.4878530749681437,0.4742592442412947,seasonal_ar1_ensemble_draw=0,0
27003,seasonal_ar1_null,seasonal AR(1) null,15.578370978781656,,-0.1024774902496108,0.0925959309813563,11.293552201059349,7.144196899507183,0.1988771480649367,0.429840077627713,0.375577080048701,seasonal_ar1_ensemble_draw=0,0
27006,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1507911872400906,-0.0488781883116768,8.630075833218681,5.196092982403695,0.2203376978851008,0.609307111586809,0.5076013176214961,seasonal_ar1_ensemble_draw=0,0
27007,seasonal_ar1_null,seasonal AR(1) null,15.066392881587952,,-0.2130001405350396,-0.0173344471685672,5.844222570823611,4.7123928411221145,0.0934852596516673,0.4355842430604981,0.3977465061727844,seasonal_ar1_ensemble_draw=0,0
27009,seasonal_ar1_null,seasonal AR(1) null,15.436002737850789,,-0.231520480418421,0.1395077773498939,15.090761938818757,7.358981613110113,0.3118934502227447,0.5472855728191981,0.7255942308225841,seasonal_ar1_ensemble_draw=0,0
27021,seasonal_ar1_null,seasonal AR(1) null,15.08829568788501,,-0.1297134607693426,0.0999106785979595,12.029158132803982,7.569060530714672,0.2011932557091805,0.4354349078192675,0.4353326604076618,seasonal_ar1_ensemble_draw=0,0
27023,seasonal_ar1_null,seasonal AR(1) null,15.597535934291582,,-0.1059308739777982,-0.0853027774821322,4.853552757397793,5.284869951252176,0.0369745500634485,0.8517453615597255,0.8434641720340301,seasonal_ar1_ensemble_draw=0,0
27025,seasonal_ar1_null,seasonal AR(1) null,14.822724161533197,,-0.1548333920868669,0.0366272492770278,10.769457463986292,4.464428794376659,0.3824279247177032,0.563726756431324,0.2447702080492865,seasonal_ar1_ensemble_draw=0,0
