gauge_id,n_models,best_nse_model,best_nse_eval_nse,tau_err_nse,best_beta_de_model,dist_beta_de_best,disagree_beta_de,tau_err_beta_de_best,delta_tau_err_beta_de,best_beta_raw_model,dist_beta_raw_best,disagree_beta_raw,tau_err_beta_raw_best,delta_tau_err_beta_raw,best_de_const_model,dist_de_const_best,disagree_de_const,tau_err_de_const_best,delta_tau_err_de_const,best_de_shuff_model,dist_de_shuff_best,disagree_de_shuff,tau_err_de_shuff_best,delta_tau_err_de_shuff,best_scalar_model,dist_scalar_best,disagree_scalar,tau_err_scalar_best,delta_tau_err_scalar
17004,5,global_lstm,0.824246130256125,0.10134817378708,rrmpg_gr4j,0.1928464374911718,True,0.3889185136597362,0.2875703398726562,global_lstm,0.2269066897114791,False,0.10134817378708,0.0,global_lstm,0.2269066897114791,False,0.10134817378708,0.0,rrmpg_gr4j,0.16072425603020823,True,0.3889185136597362,0.2875703398726562,seasonal_ar1_null,0.0016186788197722901,True,0.0964173503759376,-0.004930823411142399
17005,4,global_lstm,0.4976147467925317,1.2545795971284746,rrmpg_gr4j,0.0472167872173214,True,1.5574721736999382,0.3028925765714636,seasonal_ar1_null,0.2960243675867385,True,0.049272815951747,-1.2053067811767275,seasonal_ar1_null,0.2924450613612697,True,0.049272815951747,-1.2053067811767275,global_lstm,0.2492881565171866,False,1.2545795971284746,0.0,,,,,
17015,5,rrmpg_gr4j,0.4446518879087333,0.9931712353175014,seasonal_ar1_null,0.1969532270795068,True,0.0482134135565547,-0.9449578217609467,seasonal_ar1_null,0.2219713575876422,True,0.0482134135565547,-0.9449578217609467,seasonal_ar1_null,0.2219713575876422,True,0.0482134135565547,-0.9449578217609467,seasonal_ar1_null,0.1838100344470105,True,0.0482134135565547,-0.9449578217609467,seasonal_ar1_null,0.24384357973663429,True,0.0482134135565547,-0.9449578217609467
17018,5,global_lstm,0.1948870338262349,0.6276702613975471,global_lstm,0.1114934903812199,False,0.6276702613975471,0.0,seasonal_ar1_null,0.4641101299123034,True,0.5525487216728743,-0.07512153972467284,seasonal_ar1_null,0.4641101299123034,True,0.5525487216728743,-0.07512153972467284,seasonal_ar1_null,0.2625715517264836,True,0.5525487216728743,-0.07512153972467284,,,,,
18001,4,global_lstm,0.5556521677746364,1.163107521819487,rrmpg_gr4j,0.270047579539119,True,1.498251777066448,0.335144255246961,seasonal_ar1_null,0.48815463263926,True,0.0857220683486159,-1.0773854534708711,seasonal_ar1_null,0.48815463263925996,True,0.0857220683486159,-1.0773854534708711,seasonal_ar1_null,0.22868595122102375,True,0.0857220683486159,-1.0773854534708711,,,,,
18002,4,global_lstm,0.573083055200333,0.6261251820125281,rrmpg_hbvedu,0.2394385091942068,True,0.7194104413590937,0.09328525934656562,global_lstm,0.1668106620842016,False,0.6261251820125281,0.0,global_lstm,0.1668106620842016,False,0.6261251820125281,0.0,seasonal_ar1_null,0.4704150940597783,True,0.0355101140609041,-0.590615067951624,seasonal_ar1_null,0.15126790874361729,True,0.0355101140609041,-0.590615067951624
18003,4,rrmpg_hbvedu,0.5583176468276159,1.0933624968114373,seasonal_ar1_null,0.4781839236989574,True,0.3614080542442998,-0.7319544425671375,rrmpg_gr4j,0.3356241040359115,True,1.2343938682819835,0.14103137147054623,rrmpg_gr4j,0.3356241040359116,True,1.2343938682819835,0.14103137147054623,seasonal_ar1_null,0.380409254159497,True,0.3614080542442998,-0.7319544425671375,,,,,
18008,5,rrmpg_hbvedu,0.5509002946022038,1.210001546758643,seasonal_ar1_null,1.2103484148411834,True,0.3202182561568035,-0.8897832906018395,rrmpg_hbvedu,0.2707175809345394,False,1.210001546758643,0.0,rrmpg_hbvedu,0.2707175809345397,False,1.210001546758643,0.0,global_lstm,0.7494540958582896,True,1.0739461219478466,-0.13605542481079635,seasonal_ar1_null,1.0311761110310202,True,0.3202182561568035,-0.8897832906018395
18010,5,rrmpg_hbvedu,0.5737445866756652,0.7536070450521822,seasonal_ar1_null,0.5710045185597322,True,0.2144859680329431,-0.5391210770192392,global_lstm,0.2164805098665341,True,0.6058976111239686,-0.14770943392821367,global_lstm,0.21648050986653422,True,0.6058976111239686,-0.14770943392821367,rrmpg_gr4j,0.3311725889843631,True,1.0989554289668657,0.3453483839146835,seasonal_ar1_null,0.1357095564607511,True,0.2144859680329431,-0.5391210770192392
18011,4,rrmpg_hbvedu,0.559440310223938,1.2076112559940024,seasonal_ar1_null,1.016316890517276,True,0.1088653515191231,-1.0987459044748793,rrmpg_hbvedu,0.3661960265353257,False,1.2076112559940024,0.0,rrmpg_hbvedu,0.3661960265353257,False,1.2076112559940024,0.0,rrmpg_hbvedu,0.08557423439170031,False,1.2076112559940024,0.0,,,,,
18014,4,global_lstm,0.4804737266981335,1.0893072614786656,global_lstm,0.280872995346266,False,1.0893072614786656,0.0,seasonal_ar1_null,0.5054985156065862,True,0.0078270355046927,-1.0814802259739729,seasonal_ar1_null,0.5054985156065862,True,0.0078270355046927,-1.0814802259739729,seasonal_ar1_null,0.54366842078087,True,0.0078270355046927,-1.0814802259739729,,,,,
19006,5,global_lstm,0.5420129226750647,0.8135931417675917,seasonal_climatology,0.235558082386068,True,1.2377400371650735,0.42414689539748185,seasonal_ar1_null,0.3144428136945093,True,0.2482907141742663,-0.5653024275933254,seasonal_ar1_null,0.3144428136945093,True,0.2482907141742663,-0.5653024275933254,seasonal_ar1_null,0.26967412883552133,True,0.2482907141742663,-0.5653024275933254,seasonal_ar1_null,0.35167012200442227,True,0.2482907141742663,-0.5653024275933254
19010,5,global_lstm,0.4871942737433835,0.0194996932464963,seasonal_climatology,0.2296951927745547,True,1.289133497277519,1.2696338040310227,seasonal_climatology,0.3032936856432859,True,1.289133497277519,1.2696338040310227,seasonal_climatology,0.3032936856432859,True,1.289133497277519,1.2696338040310227,seasonal_climatology,0.16660333890033663,True,1.289133497277519,1.2696338040310227,global_lstm,0.01289665875874857,False,0.0194996932464963,0.0
19017,4,global_lstm,0.4352849011089581,0.6905573463906185,global_lstm,0.158231257256222,False,0.6905573463906185,0.0,seasonal_ar1_null,0.318735087398809,True,0.234665319164016,-0.4558920272266025,seasonal_ar1_null,0.3187350873988092,True,0.234665319164016,-0.4558920272266025,seasonal_ar1_null,0.7056076054406377,True,0.234665319164016,-0.4558920272266025,rrmpg_gr4j,0.14562488662442985,True,1.1146443533388235,0.424087006948205
19020,4,global_lstm,0.4168977295781702,1.3537328700975284,rrmpg_gr4j,0.2040993354720148,True,1.4326204031304293,0.07888753303290086,seasonal_ar1_null,0.3331878397492411,True,0.1179460849674099,-1.2357867851301185,seasonal_ar1_null,0.33318783974924115,True,0.1179460849674099,-1.2357867851301185,global_lstm,0.16685920344337607,False,1.3537328700975284,0.0,rrmpg_gr4j,0.13029050677787501,True,1.4326204031304293,0.07888753303290086
20002,5,global_lstm,0.5266110077917117,0.3072797200066925,global_lstm,0.2236970545365959,False,0.3072797200066925,0.0,global_lstm,0.3044808244133089,False,0.3072797200066925,0.0,global_lstm,0.30448082441330915,False,0.3072797200066925,0.0,seasonal_ar1_null,0.5077606486333792,True,0.2647614289021728,-0.04251829110451971,rrmpg_hbvedu,0.24194707794425963,True,0.2808820680307682,-0.026397651975924308
