archive,observed_de_reduction_percent,matched_ar1_null_reduction_percent,matched_ar1_null_p05_percent,matched_ar1_null_p95_percent,null_adjusted_excess_percent,observed_to_matched_ar1_ratio,matched_ar1_null_draws,null_draws_ge_observed,empirical_p_null_ge_observed,observed_percentile_against_null_percent,per_gauge_ar1_residual_median_percent,per_gauge_ar1_residual_ci_low_percent,per_gauge_ar1_residual_ci_high_percent,per_gauge_positive_fraction_percent,per_gauge_positive_fraction_ci_low_percent,per_gauge_positive_fraction_ci_high_percent,interpretation
CAMELS-GB,14.69384257196944,65.6659560686178,65.25343964202443,66.07217762015006,-50.97211349664836,0.22376652152319343,100,100,1.0,0.0,-99.61314916707704,-119.43142661469135,-83.2919703516696,21.536144578313248,18.37349397590361,24.69879518072289,coordinate effect positive; multi-draw matched-ar1 mechanism-excess gate fails
CAMELS-US,23.689239695462792,69.02544548320213,68.56098852135959,69.56350143018851,-45.33620578773933,0.34319575237261957,100,100,1.0,0.0,-41.69434826047093,-60.89313155143823,-32.45303485077102,37.5558867362146,33.8301043219076,41.132637853949326,coordinate effect positive; multi-draw matched-ar1 mechanism-excess gate fails
