gauge_id,model_type,model_label,n_eval_years,train_nse,eval_nse,eval_kge,obs_tau_eval_days,model_tau_eval_days,abs_log10_tau_error,beta_de_median_abs_distance,beta_raw_median_abs_distance,param_model_type,param_train_nse,param_calibration,param_intercept,param_slope,param_x1,param_x2,param_x3,param_x4,param_T_t,param_DD,param_FC,param_Beta,param_C,param_PWP,param_K_0,param_K_1,param_K_2,param_K_p,param_L
10003,rrmpg_gr4j,RRMPG GR4J,11.811088295687885,0.7556270561147314,0.42359638358289675,0.6906601871332804,13.222616882562223,175.36633355829852,1.1226288074410689,0.1601961983119644,0.46190084436700707,rrmpg_gr4j,0.7556270561147314,latin_hypercube_n=128;train_nse_scaling,0.0,1.5065603968982948,557.4537460098629,-1.7971415208993795,218.76698503893104,1.5033035025421306,,,,,,,,,,,
10003,rrmpg_hbvedu,RRMPG HBV-Edu,11.811088295687885,0.8404684600034884,0.5088675617523419,0.7011199405592325,13.222616882562223,131.26043859939927,0.9968164363992011,0.1962404603171115,1.950072704302122,rrmpg_hbvedu,0.8404684600034884,latin_hypercube_n=128;train_nse_scaling,0.14639663031395478,1.0402438368393958,,,,,0.39710748552101305,4.781285226591251,184.14234037293778,2.904962733787151,0.05742990480769217,95.29269978620957,0.059293680051325584,0.07733037806625953,0.016730019479902693,0.048055238270812733,3.666860356126522
10002,rrmpg_gr4j,RRMPG GR4J,15.496235455167694,0.4000348818255146,0.20658205205253255,0.40559604093208457,9.369621400960744,230.4043990223534,1.3907687239768804,0.2564564903104306,2.083648676301017,rrmpg_gr4j,0.4000348818255146,latin_hypercube_n=128;train_nse_scaling,0.0,1.1992803736641466,770.1528741331251,1.4980259469910715,159.52793209196847,2.70181617305476,,,,,,,,,,,
10002,rrmpg_hbvedu,RRMPG HBV-Edu,15.496235455167694,0.751704410471723,0.5055803680104598,0.6010540067949146,9.369621400960744,84.7352354319444,0.9563419977852087,0.42364659192502496,1.564384362453322,rrmpg_hbvedu,0.751704410471723,latin_hypercube_n=128;train_nse_scaling,0.28790763922204454,0.774380983641434,,,,,-0.386048788826015,6.134814257053552,163.90191306439334,6.485079717599951,0.036982883274492284,173.39184977704102,0.18746050286308025,0.09749922306326846,0.03127504599431746,0.03282025477434,4.7870791218315105
1001,rrmpg_gr4j,RRMPG GR4J,8.06570841889117,0.5402620843966611,0.38348595202452074,0.5943936431021424,4.422390586852748,193.91702339333148,1.6419588392065099,,1.5324259991673146,rrmpg_gr4j,0.5402620843966611,latin_hypercube_n=128;train_nse_scaling,0.0,1.757011335164662,871.0689622909401,-0.8273968309692012,43.88929201860382,1.2274293590882022,,,,,,,,,,,
1001,rrmpg_hbvedu,RRMPG HBV-Edu,8.06570841889117,0.7560012414441206,0.40053744757448084,0.5477636731278628,4.422390586852748,144.5199202036243,1.5142706161467134,0.7386040781437176,1.4346517348980274,rrmpg_hbvedu,0.7560012414441206,latin_hypercube_n=128;train_nse_scaling,0.0,0.9734781908142542,,,,,0.9416321645647028,4.167378266086314,132.8720758402973,5.2192148605576465,0.04987155477574981,152.61196538963023,0.1992208412455418,0.08602958411420043,0.02617352558364519,0.031429032215514206,4.277468410226992
101002,rrmpg_gr4j,RRMPG GR4J,15.173169062286105,0.5729057692413051,0.42791590500884236,0.5211886003868184,17.994716206414683,64.46284228341696,0.5541644486175901,1.070757086394012,0.808609799240791,rrmpg_gr4j,0.5729057692413051,latin_hypercube_n=128;train_nse_scaling,0.2952250233602115,0.7077773281986014,269.96600834609967,-4.028120419358173,85.47282206896911,1.8742312499371718,,,,,,,,,,,
101002,rrmpg_hbvedu,RRMPG HBV-Edu,15.173169062286105,0.6113216198571941,0.46164579845200715,0.5329598635017345,17.994716206414683,75.5457201157589,0.6230648635186281,1.5581930056700406,2.5278597674523215,rrmpg_hbvedu,0.6113216198571941,latin_hypercube_n=128;train_nse_scaling,0.23490475486204088,0.5067406080275874,,,,,0.8903212164592607,6.576110695234864,182.9757712496029,2.0041141156548434,0.03463076179733052,94.16741404065644,0.10877058794801978,0.09145646451154323,0.02054532077775008,0.03907042258437352,2.0632699699538706
102001,rrmpg_gr4j,RRMPG GR4J,10.182067077344286,0.29728665087885087,0.11604511153411157,0.23517724521159455,3.9271899054016717,189.27067261315648,1.6830014227190122,,2.6944157913881543,rrmpg_gr4j,0.29728665087885087,latin_hypercube_n=128;train_nse_scaling,0.0,1.467596403678984,636.7141977145868,-0.15300720298056447,247.83453913146272,2.5704366963346166,,,,,,,,,,,
102001,rrmpg_hbvedu,RRMPG HBV-Edu,10.182067077344286,0.6604164297747168,0.2896236879061135,0.38165074727503356,3.9271899054016717,91.9731967656376,1.3695793790056863,0.28218339840306805,1.6536631684262773,rrmpg_hbvedu,0.6604164297747168,latin_hypercube_n=128;train_nse_scaling,0.0,1.131444183344142,,,,,-0.056618897342899044,6.550897024470634,193.24499116419864,4.081793625981541,0.03903861949371421,90.79600820181396,0.1945212726462084,0.07716054757271372,0.023172659350282565,0.03280930360674311,4.231640060245317
