series_id,scenario_group,target_tau_days,replicate,tau_acf_days,frequency,frequency_cpd,de,beta
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,2.71267361111111e-07,0.02343749999999999,0.053078304539313885,0.48967384550108695
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,3.1647858796296274e-07,0.02734374999999998,0.06192468862919952,0.5213584196636595
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,3.6168981481481464e-07,0.031249999999999986,0.07077107271908517,0.5608162784518499
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,4.0690104166666664e-07,0.03515625,0.07961745680897085,0.5981899267933608
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,4.5211226851851817e-07,0.03906249999999997,0.08846384089885645,0.6269823195827603
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,4.973234953703703e-07,0.04296874999999999,0.09731022498874216,0.634425592371385
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,5.425347222222221e-07,0.04687499999999999,0.1061566090786278,0.7257284202373552
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,5.877459490740738e-07,0.05078124999999998,0.11500299316851341,0.7524563842977283
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,6.329571759259256e-07,0.05468749999999997,0.12384937725839905,0.7652322376736234
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,6.781684027777774e-07,0.058593749999999965,0.1326957613482847,0.8158019897314711
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,7.233796296296294e-07,0.06249999999999998,0.14154214543817037,0.8243181025624361
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,7.685908564814812e-07,0.06640624999999997,0.150388529528056,0.8614574777230563
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,8.138020833333334e-07,0.0703125,0.15923491361794173,0.8965101867540258
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,8.59013310185186e-07,0.07421875000000007,0.16808129770782754,0.9145116327348606
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,9.042245370370364e-07,0.07812499999999994,0.1769276817977129,0.945399937495586
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,9.494357638888886e-07,0.08203124999999999,0.18577406588759862,0.9897940588488008
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,9.946469907407409e-07,0.08593750000000001,0.19462044997748434,1.0104811502334101
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.0398582175925922e-06,0.08984374999999997,0.2034668340673699,1.0468863019634802
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.0850694444444444e-06,0.09375,0.21231321815725562,1.0590211111224468
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.1302806712962973e-06,0.09765625000000008,0.22115960224714148,1.075189253892785
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.1754918981481478e-06,0.10156249999999997,0.23000598633702687,1.1276975322893241
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.2207031250000004e-06,0.10546875000000004,0.23885237042691268,1.1342455194752534
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.2659143518518514e-06,0.10937499999999996,0.24769875451679815,1.1450480238663343
