raw_weighted_beta_variance,de_weighted_beta_variance,variance_reduction_fraction,raw_n_bins,de_n_bins,draw
0.5399409839938363,0.5901237888836907,-0.09294127761642047,24,24,0
0.5399409839938363,0.606027781467395,-0.12239633484520437,24,24,1
0.5399409839938363,0.6119912602585948,-0.13344102114978748,24,24,2
0.5399409839938363,0.6002457021062609,-0.11168761012798589,24,24,3
0.5399409839938363,0.5873892729380185,-0.0878768057079435,24,24,4
0.5399409839938363,0.5866205080819769,-0.08645301148073889,24,24,5
0.5399409839938363,0.5880803139493105,-0.08915665115731193,24,24,6
0.5399409839938363,0.584662854452186,-0.08282733073446462,24,24,7
0.5399409839938363,0.6003355805552885,-0.1118540698924637,24,24,8
0.5399409839938363,0.5950905690475974,-0.1021400239815666,24,24,9
0.5399409839938363,0.5931175349381875,-0.0984858577524804,24,24,10
0.5399409839938363,0.5947392826957721,-0.10148942259689889,24,24,11
0.5399409839938363,0.5973627855437152,-0.10634829222471927,24,24,12
0.5399409839938363,0.6098790766970131,-0.12952914258491488,24,24,13
0.5399409839938363,0.5981270440976965,-0.10776374053599237,24,24,14
0.5399409839938363,0.5993270487787227,-0.1099862143184973,24,24,15
0.5399409839938363,0.5886188160429328,-0.09015398625426842,24,24,16
0.5399409839938363,0.5971974176785587,-0.10604202196545254,24,24,17
0.5399409839938363,0.5881158177496006,-0.08922240612191482,24,24,18
0.5399409839938363,0.5946689843097501,-0.10135922617153767,24,24,19
0.5399409839938363,0.597756559699252,-0.10707758332728402,24,24,20
0.5399409839938363,0.5916961079559013,-0.09585329785348516,24,24,21
0.5399409839938363,0.6047941757716822,-0.12011163016028102,24,24,22
0.5399409839938363,0.5977091870128831,-0.10698984654164777,24,24,23
0.5399409839938363,0.6096126954877851,-0.12903579013136024,24,24,24
0.5399409839938363,0.5867203519657661,-0.08663792777112812,24,24,25
0.5399409839938363,0.5953750502151453,-0.1026668985400482,24,24,26
0.5399409839938363,0.6084579556160377,-0.12689714923174555,24,24,27
0.5399409839938363,0.5869686618945699,-0.08709781123277435,24,24,28
0.5399409839938363,0.597426475673761,-0.10646624980144292,24,24,29
0.5399409839938363,0.5992184673861264,-0.109785115687693,24,24,30
0.5399409839938363,0.6080688729282048,-0.1261765469819313,24,24,31
0.5399409839938363,0.5990259865328098,-0.10942863070318073,24,24,32
